,index,urdf_filepath,urdf_path,scene_id,task,task_ids,init_ids
139,139,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_19.urdf,Pomaria_1_int_task_putting_leftovers_away_0_19,Pomaria_1_int,putting_leftovers_away,0,19
140,140,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_20.urdf,Pomaria_1_int_task_putting_leftovers_away_0_20,Pomaria_1_int,putting_leftovers_away,0,20
141,141,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_21.urdf,Pomaria_1_int_task_putting_leftovers_away_0_21,Pomaria_1_int,putting_leftovers_away,0,21
142,142,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_22.urdf,Pomaria_1_int_task_putting_leftovers_away_0_22,Pomaria_1_int,putting_leftovers_away,0,22
143,143,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_23.urdf,Pomaria_1_int_task_putting_leftovers_away_0_23,Pomaria_1_int,putting_leftovers_away,0,23
144,144,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_24.urdf,Pomaria_1_int_task_putting_leftovers_away_0_24,Pomaria_1_int,putting_leftovers_away,0,24
145,145,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_25.urdf,Pomaria_1_int_task_putting_leftovers_away_0_25,Pomaria_1_int,putting_leftovers_away,0,25
146,146,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_26.urdf,Pomaria_1_int_task_putting_leftovers_away_0_26,Pomaria_1_int,putting_leftovers_away,0,26
147,147,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_27.urdf,Pomaria_1_int_task_putting_leftovers_away_0_27,Pomaria_1_int,putting_leftovers_away,0,27
148,148,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_28.urdf,Pomaria_1_int_task_putting_leftovers_away_0_28,Pomaria_1_int,putting_leftovers_away,0,28
149,149,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_putting_leftovers_away_0_29.urdf,Pomaria_1_int_task_putting_leftovers_away_0_29,Pomaria_1_int,putting_leftovers_away,0,29
150,150,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_0.urdf,Wainscott_0_int_task_putting_leftovers_away_0_0,Wainscott_0_int,putting_leftovers_away,0,0
151,151,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_1.urdf,Wainscott_0_int_task_putting_leftovers_away_0_1,Wainscott_0_int,putting_leftovers_away,0,1
152,152,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_2.urdf,Wainscott_0_int_task_putting_leftovers_away_0_2,Wainscott_0_int,putting_leftovers_away,0,2
153,153,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_3.urdf,Wainscott_0_int_task_putting_leftovers_away_0_3,Wainscott_0_int,putting_leftovers_away,0,3
154,154,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_4.urdf,Wainscott_0_int_task_putting_leftovers_away_0_4,Wainscott_0_int,putting_leftovers_away,0,4
155,155,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_5.urdf,Wainscott_0_int_task_putting_leftovers_away_0_5,Wainscott_0_int,putting_leftovers_away,0,5
156,156,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_6.urdf,Wainscott_0_int_task_putting_leftovers_away_0_6,Wainscott_0_int,putting_leftovers_away,0,6
157,157,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_7.urdf,Wainscott_0_int_task_putting_leftovers_away_0_7,Wainscott_0_int,putting_leftovers_away,0,7
158,158,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_8.urdf,Wainscott_0_int_task_putting_leftovers_away_0_8,Wainscott_0_int,putting_leftovers_away,0,8
159,159,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_9.urdf,Wainscott_0_int_task_putting_leftovers_away_0_9,Wainscott_0_int,putting_leftovers_away,0,9
160,160,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_10.urdf,Wainscott_0_int_task_putting_leftovers_away_0_10,Wainscott_0_int,putting_leftovers_away,0,10
161,161,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_11.urdf,Wainscott_0_int_task_putting_leftovers_away_0_11,Wainscott_0_int,putting_leftovers_away,0,11
162,162,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_12.urdf,Wainscott_0_int_task_putting_leftovers_away_0_12,Wainscott_0_int,putting_leftovers_away,0,12
163,163,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_13.urdf,Wainscott_0_int_task_putting_leftovers_away_0_13,Wainscott_0_int,putting_leftovers_away,0,13
164,164,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_14.urdf,Wainscott_0_int_task_putting_leftovers_away_0_14,Wainscott_0_int,putting_leftovers_away,0,14
165,165,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_15.urdf,Wainscott_0_int_task_putting_leftovers_away_0_15,Wainscott_0_int,putting_leftovers_away,0,15
166,166,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_16.urdf,Wainscott_0_int_task_putting_leftovers_away_0_16,Wainscott_0_int,putting_leftovers_away,0,16
167,167,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_17.urdf,Wainscott_0_int_task_putting_leftovers_away_0_17,Wainscott_0_int,putting_leftovers_away,0,17
168,168,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_18.urdf,Wainscott_0_int_task_putting_leftovers_away_0_18,Wainscott_0_int,putting_leftovers_away,0,18
169,169,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_19.urdf,Wainscott_0_int_task_putting_leftovers_away_0_19,Wainscott_0_int,putting_leftovers_away,0,19
170,170,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_20.urdf,Wainscott_0_int_task_putting_leftovers_away_0_20,Wainscott_0_int,putting_leftovers_away,0,20
171,171,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_21.urdf,Wainscott_0_int_task_putting_leftovers_away_0_21,Wainscott_0_int,putting_leftovers_away,0,21
172,172,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_22.urdf,Wainscott_0_int_task_putting_leftovers_away_0_22,Wainscott_0_int,putting_leftovers_away,0,22
173,173,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_23.urdf,Wainscott_0_int_task_putting_leftovers_away_0_23,Wainscott_0_int,putting_leftovers_away,0,23
174,174,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_24.urdf,Wainscott_0_int_task_putting_leftovers_away_0_24,Wainscott_0_int,putting_leftovers_away,0,24
175,175,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_25.urdf,Wainscott_0_int_task_putting_leftovers_away_0_25,Wainscott_0_int,putting_leftovers_away,0,25
176,176,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_26.urdf,Wainscott_0_int_task_putting_leftovers_away_0_26,Wainscott_0_int,putting_leftovers_away,0,26
177,177,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_27.urdf,Wainscott_0_int_task_putting_leftovers_away_0_27,Wainscott_0_int,putting_leftovers_away,0,27
178,178,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_28.urdf,Wainscott_0_int_task_putting_leftovers_away_0_28,Wainscott_0_int,putting_leftovers_away,0,28
179,179,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_putting_leftovers_away_0_29.urdf,Wainscott_0_int_task_putting_leftovers_away_0_29,Wainscott_0_int,putting_leftovers_away,0,29
180,180,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_0.urdf,Wainscott_0_int_task_serving_a_meal_0_0,Wainscott_0_int,serving_a_meal,0,0
181,181,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_1.urdf,Wainscott_0_int_task_serving_a_meal_0_1,Wainscott_0_int,serving_a_meal,0,1
182,182,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_2.urdf,Wainscott_0_int_task_serving_a_meal_0_2,Wainscott_0_int,serving_a_meal,0,2
183,183,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_3.urdf,Wainscott_0_int_task_serving_a_meal_0_3,Wainscott_0_int,serving_a_meal,0,3
184,184,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_4.urdf,Wainscott_0_int_task_serving_a_meal_0_4,Wainscott_0_int,serving_a_meal,0,4
185,185,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_5.urdf,Wainscott_0_int_task_serving_a_meal_0_5,Wainscott_0_int,serving_a_meal,0,5
186,186,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_6.urdf,Wainscott_0_int_task_serving_a_meal_0_6,Wainscott_0_int,serving_a_meal,0,6
187,187,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_7.urdf,Wainscott_0_int_task_serving_a_meal_0_7,Wainscott_0_int,serving_a_meal,0,7
188,188,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_8.urdf,Wainscott_0_int_task_serving_a_meal_0_8,Wainscott_0_int,serving_a_meal,0,8
189,189,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_9.urdf,Wainscott_0_int_task_serving_a_meal_0_9,Wainscott_0_int,serving_a_meal,0,9
190,190,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_10.urdf,Wainscott_0_int_task_serving_a_meal_0_10,Wainscott_0_int,serving_a_meal,0,10
191,191,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_11.urdf,Wainscott_0_int_task_serving_a_meal_0_11,Wainscott_0_int,serving_a_meal,0,11
192,192,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_12.urdf,Wainscott_0_int_task_serving_a_meal_0_12,Wainscott_0_int,serving_a_meal,0,12
193,193,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_13.urdf,Wainscott_0_int_task_serving_a_meal_0_13,Wainscott_0_int,serving_a_meal,0,13
194,194,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_14.urdf,Wainscott_0_int_task_serving_a_meal_0_14,Wainscott_0_int,serving_a_meal,0,14
195,195,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_15.urdf,Wainscott_0_int_task_serving_a_meal_0_15,Wainscott_0_int,serving_a_meal,0,15
196,196,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_16.urdf,Wainscott_0_int_task_serving_a_meal_0_16,Wainscott_0_int,serving_a_meal,0,16
197,197,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_17.urdf,Wainscott_0_int_task_serving_a_meal_0_17,Wainscott_0_int,serving_a_meal,0,17
198,198,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_18.urdf,Wainscott_0_int_task_serving_a_meal_0_18,Wainscott_0_int,serving_a_meal,0,18
199,199,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_19.urdf,Wainscott_0_int_task_serving_a_meal_0_19,Wainscott_0_int,serving_a_meal,0,19
200,200,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_20.urdf,Wainscott_0_int_task_serving_a_meal_0_20,Wainscott_0_int,serving_a_meal,0,20
201,201,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_21.urdf,Wainscott_0_int_task_serving_a_meal_0_21,Wainscott_0_int,serving_a_meal,0,21
202,202,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_22.urdf,Wainscott_0_int_task_serving_a_meal_0_22,Wainscott_0_int,serving_a_meal,0,22
203,203,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_23.urdf,Wainscott_0_int_task_serving_a_meal_0_23,Wainscott_0_int,serving_a_meal,0,23
204,204,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_24.urdf,Wainscott_0_int_task_serving_a_meal_0_24,Wainscott_0_int,serving_a_meal,0,24
205,205,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_25.urdf,Wainscott_0_int_task_serving_a_meal_0_25,Wainscott_0_int,serving_a_meal,0,25
206,206,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_26.urdf,Wainscott_0_int_task_serving_a_meal_0_26,Wainscott_0_int,serving_a_meal,0,26
207,207,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_27.urdf,Wainscott_0_int_task_serving_a_meal_0_27,Wainscott_0_int,serving_a_meal,0,27
208,208,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_28.urdf,Wainscott_0_int_task_serving_a_meal_0_28,Wainscott_0_int,serving_a_meal,0,28
209,209,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_serving_a_meal_0_29.urdf,Wainscott_0_int_task_serving_a_meal_0_29,Wainscott_0_int,serving_a_meal,0,29
210,210,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_0.urdf,Merom_1_int_task_serving_a_meal_0_0,Merom_1_int,serving_a_meal,0,0
211,211,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_1.urdf,Merom_1_int_task_serving_a_meal_0_1,Merom_1_int,serving_a_meal,0,1
212,212,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_2.urdf,Merom_1_int_task_serving_a_meal_0_2,Merom_1_int,serving_a_meal,0,2
213,213,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_3.urdf,Merom_1_int_task_serving_a_meal_0_3,Merom_1_int,serving_a_meal,0,3
214,214,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_4.urdf,Merom_1_int_task_serving_a_meal_0_4,Merom_1_int,serving_a_meal,0,4
215,215,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_5.urdf,Merom_1_int_task_serving_a_meal_0_5,Merom_1_int,serving_a_meal,0,5
216,216,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_6.urdf,Merom_1_int_task_serving_a_meal_0_6,Merom_1_int,serving_a_meal,0,6
217,217,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_7.urdf,Merom_1_int_task_serving_a_meal_0_7,Merom_1_int,serving_a_meal,0,7
218,218,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_8.urdf,Merom_1_int_task_serving_a_meal_0_8,Merom_1_int,serving_a_meal,0,8
219,219,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_9.urdf,Merom_1_int_task_serving_a_meal_0_9,Merom_1_int,serving_a_meal,0,9
220,220,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_10.urdf,Merom_1_int_task_serving_a_meal_0_10,Merom_1_int,serving_a_meal,0,10
221,221,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_11.urdf,Merom_1_int_task_serving_a_meal_0_11,Merom_1_int,serving_a_meal,0,11
222,222,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_12.urdf,Merom_1_int_task_serving_a_meal_0_12,Merom_1_int,serving_a_meal,0,12
223,223,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_13.urdf,Merom_1_int_task_serving_a_meal_0_13,Merom_1_int,serving_a_meal,0,13
224,224,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_14.urdf,Merom_1_int_task_serving_a_meal_0_14,Merom_1_int,serving_a_meal,0,14
225,225,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_15.urdf,Merom_1_int_task_serving_a_meal_0_15,Merom_1_int,serving_a_meal,0,15
226,226,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_16.urdf,Merom_1_int_task_serving_a_meal_0_16,Merom_1_int,serving_a_meal,0,16
227,227,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_17.urdf,Merom_1_int_task_serving_a_meal_0_17,Merom_1_int,serving_a_meal,0,17
228,228,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_18.urdf,Merom_1_int_task_serving_a_meal_0_18,Merom_1_int,serving_a_meal,0,18
229,229,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_19.urdf,Merom_1_int_task_serving_a_meal_0_19,Merom_1_int,serving_a_meal,0,19
230,230,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_20.urdf,Merom_1_int_task_serving_a_meal_0_20,Merom_1_int,serving_a_meal,0,20
231,231,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_21.urdf,Merom_1_int_task_serving_a_meal_0_21,Merom_1_int,serving_a_meal,0,21
232,232,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_22.urdf,Merom_1_int_task_serving_a_meal_0_22,Merom_1_int,serving_a_meal,0,22
233,233,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_23.urdf,Merom_1_int_task_serving_a_meal_0_23,Merom_1_int,serving_a_meal,0,23
234,234,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_24.urdf,Merom_1_int_task_serving_a_meal_0_24,Merom_1_int,serving_a_meal,0,24
235,235,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_25.urdf,Merom_1_int_task_serving_a_meal_0_25,Merom_1_int,serving_a_meal,0,25
236,236,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_26.urdf,Merom_1_int_task_serving_a_meal_0_26,Merom_1_int,serving_a_meal,0,26
237,237,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_27.urdf,Merom_1_int_task_serving_a_meal_0_27,Merom_1_int,serving_a_meal,0,27
238,238,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_28.urdf,Merom_1_int_task_serving_a_meal_0_28,Merom_1_int,serving_a_meal,0,28
239,239,scenes/Merom_1_int/urdf/Merom_1_int_task_serving_a_meal_0_29.urdf,Merom_1_int_task_serving_a_meal_0_29,Merom_1_int,serving_a_meal,0,29
240,240,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_0.urdf,Beechwood_0_int_task_serving_a_meal_0_0,Beechwood_0_int,serving_a_meal,0,0
241,241,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_1.urdf,Beechwood_0_int_task_serving_a_meal_0_1,Beechwood_0_int,serving_a_meal,0,1
242,242,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_2.urdf,Beechwood_0_int_task_serving_a_meal_0_2,Beechwood_0_int,serving_a_meal,0,2
243,243,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_3.urdf,Beechwood_0_int_task_serving_a_meal_0_3,Beechwood_0_int,serving_a_meal,0,3
244,244,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_4.urdf,Beechwood_0_int_task_serving_a_meal_0_4,Beechwood_0_int,serving_a_meal,0,4
245,245,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_5.urdf,Beechwood_0_int_task_serving_a_meal_0_5,Beechwood_0_int,serving_a_meal,0,5
246,246,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_6.urdf,Beechwood_0_int_task_serving_a_meal_0_6,Beechwood_0_int,serving_a_meal,0,6
247,247,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_7.urdf,Beechwood_0_int_task_serving_a_meal_0_7,Beechwood_0_int,serving_a_meal,0,7
248,248,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_8.urdf,Beechwood_0_int_task_serving_a_meal_0_8,Beechwood_0_int,serving_a_meal,0,8
249,249,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_9.urdf,Beechwood_0_int_task_serving_a_meal_0_9,Beechwood_0_int,serving_a_meal,0,9
250,250,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_10.urdf,Beechwood_0_int_task_serving_a_meal_0_10,Beechwood_0_int,serving_a_meal,0,10
251,251,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_11.urdf,Beechwood_0_int_task_serving_a_meal_0_11,Beechwood_0_int,serving_a_meal,0,11
252,252,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_12.urdf,Beechwood_0_int_task_serving_a_meal_0_12,Beechwood_0_int,serving_a_meal,0,12
253,253,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_13.urdf,Beechwood_0_int_task_serving_a_meal_0_13,Beechwood_0_int,serving_a_meal,0,13
254,254,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_14.urdf,Beechwood_0_int_task_serving_a_meal_0_14,Beechwood_0_int,serving_a_meal,0,14
255,255,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_15.urdf,Beechwood_0_int_task_serving_a_meal_0_15,Beechwood_0_int,serving_a_meal,0,15
256,256,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_16.urdf,Beechwood_0_int_task_serving_a_meal_0_16,Beechwood_0_int,serving_a_meal,0,16
257,257,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_17.urdf,Beechwood_0_int_task_serving_a_meal_0_17,Beechwood_0_int,serving_a_meal,0,17
258,258,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_18.urdf,Beechwood_0_int_task_serving_a_meal_0_18,Beechwood_0_int,serving_a_meal,0,18
259,259,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_19.urdf,Beechwood_0_int_task_serving_a_meal_0_19,Beechwood_0_int,serving_a_meal,0,19
260,260,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_20.urdf,Beechwood_0_int_task_serving_a_meal_0_20,Beechwood_0_int,serving_a_meal,0,20
261,261,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_21.urdf,Beechwood_0_int_task_serving_a_meal_0_21,Beechwood_0_int,serving_a_meal,0,21
262,262,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_22.urdf,Beechwood_0_int_task_serving_a_meal_0_22,Beechwood_0_int,serving_a_meal,0,22
263,263,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_23.urdf,Beechwood_0_int_task_serving_a_meal_0_23,Beechwood_0_int,serving_a_meal,0,23
264,264,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_24.urdf,Beechwood_0_int_task_serving_a_meal_0_24,Beechwood_0_int,serving_a_meal,0,24
265,265,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_25.urdf,Beechwood_0_int_task_serving_a_meal_0_25,Beechwood_0_int,serving_a_meal,0,25
266,266,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_26.urdf,Beechwood_0_int_task_serving_a_meal_0_26,Beechwood_0_int,serving_a_meal,0,26
267,267,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_27.urdf,Beechwood_0_int_task_serving_a_meal_0_27,Beechwood_0_int,serving_a_meal,0,27
268,268,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_28.urdf,Beechwood_0_int_task_serving_a_meal_0_28,Beechwood_0_int,serving_a_meal,0,28
269,269,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_serving_a_meal_0_29.urdf,Beechwood_0_int_task_serving_a_meal_0_29,Beechwood_0_int,serving_a_meal,0,29
270,270,scenes/Wainscott_1_int/urdf/Wainscott_1_int_task_preparing_a_shower_for_child_0_0.urdf,Wainscott_1_int_task_preparing_a_shower_for_child_0_0,Wainscott_1_int,preparing_a_shower_for_child,0,0
271,271,scenes/Wainscott_1_int/urdf/Wainscott_1_int_task_preparing_a_shower_for_child_0_1.urdf,Wainscott_1_int_task_preparing_a_shower_for_child_0_1,Wainscott_1_int,preparing_a_shower_for_child,0,1
272,272,scenes/Wainscott_1_int/urdf/Wainscott_1_int_task_preparing_a_shower_for_child_0_2.urdf,Wainscott_1_int_task_preparing_a_shower_for_child_0_2,Wainscott_1_int,preparing_a_shower_for_child,0,2
273,273,scenes/Wainscott_1_int/urdf/Wainscott_1_int_task_preparing_a_shower_for_child_0_3.urdf,Wainscott_1_int_task_preparing_a_shower_for_child_0_3,Wainscott_1_int,preparing_a_shower_for_child,0,3
